course_id,description,units,embedding
math-31a,"Lecture, three hours; discussion, one hour. Preparation: at least three and one half years of high school mathematics (including some coordinate geometry and trigonometry). Requisite: successful completion of Mathematics Diagnostic Test or course 1 with grade of C- or better. Differential calculus and applications; introduction to integration. P/NP or letter grading.",4.0,"[-4.62132208e-02  6.38846774e-03  2.73232553e-02 -3.62259075e-02
 -1.33697242e-01 -1.02322482e-01 -1.27637863e-01  4.83483225e-02
 -3.60038765e-02  5.19775189e-02  6.10142713e-03 -3.42669785e-02
 -4.83970903e-03  4.22509015e-02  1.97813963e-03 -6.60644323e-02
 -3.70685831e-02 -3.60007994e-02  2.99982000e-02 -7.10392669e-02
  2.12796102e-03 -2.11223997e-02  9.52681378e-02 -2.17425954e-02
  4.93099587e-03 -4.69331583e-03  8.64897296e-02 -5.47972359e-02
 -1.34480782e-02  1.13690821e-02 -4.93683554e-02 -5.64717241e-02
 -1.77366007e-02  1.47099672e-02 -9.81068145e-03  8.17009732e-02
  8.37921128e-02 -3.30995023e-02  3.63758802e-02  1.14231929e-01
 -1.40717765e-02  5.23997750e-03  7.82818571e-02  4.36356775e-02
  4.99264486e-02 -4.45340723e-02  2.47117539e-04 -5.50578609e-02
  3.04680448e-02 -9.59813818e-02 -3.32125043e-03 -9.63591132e-03
 -9.12567973e-02 -3.81242149e-02 -1.02116698e-02  6.99943751e-02
  3.70070525e-02  5.82058169e-02 -6.23346167e-03 -6.02045767e-02
 -3.39352824e-02 -1.19450698e-02  1.36029646e-02  1.16526717e-02
  4.24896833e-03 -1.74334347e-02  4.58232723e-02  1.94358639e-02
  2.79867239e-02  1.23382285e-01 -4.74023446e-02  4.69856896e-02
 -9.70938504e-02  3.23470198e-02  1.81429945e-02 -6.45848364e-02
  1.43604120e-02  8.30708370e-02 -2.22350080e-02 -4.69921567e-02
  3.04842833e-02  7.46877417e-02  7.82927964e-03 -1.88246109e-02
 -6.73631264e-04  3.24231982e-02 -5.39829843e-02  1.05945736e-01
 -3.47787095e-03 -5.26328012e-02  1.42228827e-01 -4.20158729e-02
 -6.18681051e-02  3.95168029e-02  3.83155979e-02  5.61631285e-02
 -1.39840953e-02 -2.23772246e-02  5.36815859e-02  4.71720360e-02
  1.15114050e-02 -1.40684634e-01 -2.17982512e-02  5.11062853e-02
 -4.90172170e-02  1.83614530e-02  6.86507300e-02  4.40307744e-02
 -3.36579271e-02 -3.34548648e-04  2.02312265e-02 -5.19391112e-02
  2.92395870e-03  2.53656134e-03 -3.36141582e-03  1.10675968e-01
  4.78853881e-02 -1.43380398e-02  1.00308344e-01  5.41205257e-02
  7.04357587e-03  5.21128513e-02  3.18978727e-02 -3.88934612e-02
  1.38711184e-02 -4.63507744e-03  2.76058656e-03  2.18302617e-33
 -4.62512299e-03  1.16517216e-01 -2.46319212e-02  9.82246548e-02
 -7.44045526e-02  5.40240994e-03  1.13485968e-02  5.05049974e-02
  6.24002255e-02  6.64010942e-02  1.87707767e-02  2.71170586e-02
 -4.48513068e-02 -1.52183035e-02  3.52435932e-02  1.43095665e-03
 -1.39533402e-02 -4.70435321e-02 -8.55576918e-02  1.84060223e-02
 -4.35859188e-02 -1.01974629e-01 -1.60977002e-02 -1.15864128e-02
 -3.94802615e-02  1.01990119e-01 -2.27840412e-02  7.15218112e-03
  8.60555843e-02 -1.45935370e-02  2.75684409e-02 -2.95530688e-02
 -1.28813490e-01  5.64480275e-02  1.49579756e-02 -8.77120439e-03
  3.12091801e-02 -2.53150593e-02  5.29732183e-02 -9.01029408e-02
  2.37306412e-02  4.10631560e-02  9.56228748e-03 -5.02157845e-02
  5.78058362e-02  1.91738829e-02  4.25257981e-02  8.87528062e-03
  4.33199294e-02 -6.31554201e-02 -9.38002244e-02 -2.12420542e-02
 -5.76092936e-02 -8.47703591e-02 -2.54462361e-02  6.99519962e-02
 -2.15589646e-02 -6.83619827e-02 -8.10666680e-02  4.66649793e-02
 -3.01619153e-02  6.98442087e-02 -5.18486137e-03 -1.73099879e-02
 -1.39447272e-01 -3.43513079e-02 -1.27445668e-01 -4.05012304e-03
  6.86339140e-02 -1.00888357e-01 -8.77629071e-02 -2.14478299e-02
 -7.12833181e-02 -4.34996076e-02  6.84735505e-03 -2.22646762e-02
  1.03500660e-03 -2.65785083e-02  4.69429269e-02  6.94188699e-02
 -4.62621450e-03 -7.46980086e-02  6.65601864e-02 -3.20107564e-02
  4.20016721e-02 -3.36863212e-02  4.20381129e-02 -6.31401986e-02
 -1.91129593e-03 -3.83420885e-02 -7.30180368e-02 -1.31547023e-02
  2.23579514e-03  1.05133150e-02  2.26205811e-02 -6.23912141e-33
 -5.82530014e-02  8.51584077e-02 -1.92640107e-02  8.78958125e-03
 -4.97942679e-02  4.95779403e-02 -2.62463931e-02 -1.71101070e-03
  3.78180854e-02 -4.22701202e-02  7.41011230e-04  7.97295198e-03
  8.36262945e-03  3.71426158e-03 -3.16234417e-02 -1.85428152e-03
 -6.18188605e-02 -6.07195757e-02 -7.36607239e-02 -6.89421687e-03
 -1.27124628e-02  2.64857113e-02 -3.95681299e-02 -6.18992336e-02
 -6.32418543e-02 -3.55744436e-02  4.88304682e-02 -3.76251936e-02
 -5.48004210e-02  7.21840709e-02  4.45432253e-02 -2.79299319e-02
 -2.56219832e-03  2.01244932e-03 -7.26267099e-02 -3.40349711e-02
  6.80885240e-02  7.04349205e-02  2.99011357e-03  5.67152910e-02
  7.84901381e-02 -7.50441030e-02  5.34315929e-02  1.14249261e-02
 -2.34795846e-02  3.51578929e-02  7.43847117e-02  3.84895742e-04
 -6.46848348e-04  5.03300652e-02 -7.07348138e-02  5.73949073e-04
  8.51307809e-02 -5.85351214e-02  1.08010313e-02 -4.92472155e-03
  1.28955916e-02 -2.18880512e-02 -5.91012696e-03 -9.91815887e-03
  4.51643980e-04  9.44359507e-03  4.06636335e-02  5.79396859e-02
 -3.37312706e-02 -1.85148083e-02 -4.51338105e-02  1.85655858e-02
 -6.53669471e-03  4.94106486e-02 -3.90500613e-02  1.20294288e-01
 -2.01140475e-02  1.64988101e-03 -5.73309064e-02 -5.17883264e-02
 -8.24837759e-03  1.67292114e-02  6.26143767e-04 -2.15813108e-02
  4.82454561e-02  4.08401228e-02 -6.54770657e-02  2.52132844e-02
 -1.34248137e-02 -1.73445288e-02  3.97066735e-02 -9.20694843e-02
  4.86887470e-02 -7.77760819e-02 -3.60786952e-02  7.20658600e-02
 -4.22981493e-02 -1.93239395e-02 -1.73988212e-02 -3.97703879e-08
 -1.29268412e-02  2.56555732e-02 -6.52374849e-02 -3.89669314e-02
 -4.56863723e-04  1.32682815e-01 -5.97935431e-02 -2.01680288e-02
 -4.86365519e-02  1.24300811e-02 -3.16118859e-02 -1.54344570e-02
 -2.99001168e-02 -3.27434167e-02  5.11402413e-02  1.46774866e-03
  7.22604841e-02  2.95953099e-02 -2.30256822e-02 -6.19138405e-02
  3.45754772e-02 -2.24003978e-02  6.48462325e-02 -2.94055380e-02
  4.63241264e-02 -3.10150888e-02  5.79497442e-02 -4.24245372e-02
 -4.76759337e-02  1.30427498e-02 -2.66233720e-02 -2.99277846e-02
 -5.26419766e-02 -1.68886930e-02  1.00386934e-02  2.58916430e-02
  8.57297424e-03  1.17931496e-02  7.50444308e-02  2.76309308e-02
 -7.88316503e-02  5.95730990e-02  5.61317913e-02  2.12294552e-02
  1.30932331e-01  5.76067865e-02 -4.02550325e-02  6.88419212e-03
  2.34404095e-02  1.52954031e-02 -3.45877782e-02  3.98268029e-02
 -8.59718621e-02 -5.81828989e-02  4.00090441e-02  6.74392357e-02
  5.14738522e-02 -5.32782450e-02 -1.07336484e-01  1.42411757e-02
  1.62379351e-02  2.74846200e-02 -1.06971860e-01  1.64781958e-02]"
math-31b,"Lecture, three hours; discussion, one hour. Requisite: course 31A with grade of C- or better. Not open for credit to students with credit for course 3B. Transcendental functions; methods and applications of integration; sequences and series. P/NP or letter grading.",4.0,"[-9.28365886e-02 -3.87249775e-02 -1.89632326e-02  2.02983040e-02
 -1.29018903e-01 -8.31762925e-02 -6.36933669e-02  3.15352269e-02
 -3.59704345e-02  4.95627671e-02  1.28049660e-03 -4.62506674e-02
 -2.44569462e-02 -7.70208426e-04 -1.78953763e-02 -2.23794132e-02
 -2.55090576e-02 -2.57432014e-02  9.47794840e-02 -4.00722437e-02
  2.06536558e-02  3.19845043e-02  8.05375651e-02 -5.91404177e-03
  6.20332658e-02 -6.36934191e-02  3.86900343e-02  7.19611533e-03
  2.33008042e-02 -4.41361815e-02  4.83883265e-03  1.84847526e-02
  7.38760903e-02 -3.49486968e-03 -5.09465896e-02  8.06432068e-02
  3.61645110e-02 -8.88021961e-02  6.50807656e-03  1.09775811e-01
 -7.15584867e-03  4.41904031e-02  2.35638879e-02  4.60722111e-03
  3.41673903e-02 -8.10529813e-02 -3.20823602e-02 -8.80063549e-02
  2.82240123e-03 -3.09148803e-02 -1.48142856e-02  5.91831431e-02
 -9.21533778e-02  8.13663751e-02 -3.95579673e-02  1.30662005e-02
  4.00259979e-02  5.93481995e-02 -2.62690149e-02 -6.25903951e-03
  2.96160951e-02 -2.69976556e-02 -1.78215764e-02  4.02932242e-02
  6.14648536e-02 -3.53914010e-03  2.99031511e-02  6.12508655e-02
  5.37107736e-02  5.96715808e-02 -9.17978436e-02  1.29463980e-02
 -7.10317492e-02  1.78155955e-02 -1.60133478e-03 -7.24568814e-02
 -2.40700636e-02  6.09036386e-02 -9.00987163e-02 -2.54486632e-02
 -1.15803480e-02  4.25905213e-02 -3.30512710e-02 -5.58686145e-02
  3.63464803e-02 -6.59238594e-03 -8.83321278e-03  9.06247124e-02
 -1.49663920e-02  1.58032365e-02  9.05615017e-02 -5.51690394e-03
 -6.92911446e-02 -4.50165272e-02  4.14652899e-02 -3.94092826e-03
 -6.31590467e-03 -5.59108257e-02  7.25117773e-02  7.84688536e-03
 -1.40322875e-02 -3.13613228e-02 -7.30881654e-03 -5.37824109e-02
 -9.08530280e-02  4.96514374e-03 -1.91818047e-02  4.58825231e-02
 -1.36877866e-02 -2.81723272e-02 -2.58956123e-02 -3.65897045e-02
  1.08092744e-02 -2.46073343e-02  6.12919517e-02  1.14476725e-01
  8.23053867e-02 -4.39059585e-02  8.38177577e-02  2.85246409e-02
  2.55543478e-02  6.88152462e-02 -8.53011385e-03  8.96779262e-03
 -1.78288128e-02 -8.24002251e-02 -2.52498370e-02  3.11339009e-33
 -1.06411362e-02  1.03923902e-01 -5.55997267e-02  5.78807779e-02
 -5.44914929e-03 -1.28535461e-02 -1.95261315e-02 -3.51497042e-03
 -8.34919736e-02  6.77725747e-02  3.82636674e-02  1.05321579e-01
  2.57882029e-02  2.34193262e-02  5.22390902e-02 -2.23551802e-02
 -3.76425013e-02  1.80327091e-02  1.07205622e-02 -4.85205203e-02
  3.99258919e-02 -4.39308621e-02  5.72141148e-02  1.19668907e-02
  7.64470256e-04  7.08896518e-02  7.13062361e-02 -3.35544124e-02
  6.77434802e-02 -4.80767339e-03  8.71774368e-03  3.17784175e-02
 -1.03646711e-01 -1.39550520e-02  6.11525401e-02  3.90825011e-02
  3.56336171e-03 -5.06852977e-02  4.86455448e-02 -9.49005857e-02
 -7.63157802e-03  1.61113404e-02  1.26209529e-02 -3.06145065e-02
  5.22857457e-02 -4.93814051e-03  1.15141466e-01 -1.58156697e-02
  1.25665903e-01 -3.61786596e-02 -7.16247857e-02 -9.73386690e-02
 -1.04254290e-01 -2.16781944e-02 -1.69298127e-02  5.73284253e-02
 -2.28490010e-02  3.00962348e-02 -7.62327760e-02  8.35535601e-02
  8.17843946e-04  3.74358036e-02 -1.77475866e-02 -6.67545721e-02
 -1.06158786e-01 -5.48294559e-02 -1.62852556e-01  6.93611754e-03
  1.04225874e-01 -1.13090955e-01 -4.85921763e-02  2.60990835e-03
 -3.61297913e-02 -6.62820339e-02  2.99048536e-02 -2.96227317e-02
 -7.56335631e-02 -4.33524549e-02 -3.07556428e-03  4.79171760e-02
 -6.40531629e-02 -6.68787062e-02  3.70160602e-02 -2.83249095e-02
 -1.03194034e-02 -3.97747122e-02  8.76852050e-02 -9.42386687e-03
 -2.19616536e-02 -1.08585864e-01 -5.47875538e-02  6.84058992e-03
  8.45528916e-02 -2.15845509e-03  1.34866023e-02 -6.04780970e-33
 -8.56321771e-03  4.25966159e-02 -5.02699502e-02  8.70125368e-02
  9.10687726e-03  5.55065610e-02 -9.61104631e-02 -6.58459961e-03
  5.90274557e-02  2.75922660e-03 -8.14061239e-03  5.32444976e-02
 -1.59140080e-02  1.42863793e-02  7.01106247e-03 -8.44871849e-02
 -2.50327811e-02 -2.78402343e-02 -5.35599850e-02  1.80383269e-02
  8.09023995e-03  6.16322830e-02 -1.65489689e-02 -4.08379175e-02
 -9.67530441e-03  4.31397483e-02  2.86584161e-02 -2.34382767e-02
  2.12773103e-02  1.61357876e-02 -3.36303078e-02  1.76047385e-02
 -5.54269515e-02 -3.18290330e-02 -4.44851629e-02  1.03614451e-02
  1.34422600e-01  7.08807260e-02  8.01431481e-03  7.70232901e-02
  5.69041856e-02  6.98031532e-03  5.21315783e-02 -6.76568151e-02
 -1.00708082e-02 -4.30447608e-02  2.09436975e-02  6.63453415e-02
 -3.43529247e-02  9.42229480e-02 -3.24021950e-02 -4.15816531e-02
  3.38548906e-02 -6.60741776e-02 -3.66639867e-02  1.34212095e-02
  1.21737020e-02  4.76192171e-03  5.84612647e-03 -4.77379821e-02
 -1.30333239e-03  6.58717081e-02  9.70194042e-02  3.64000723e-02
 -4.32960987e-02 -4.50486057e-02 -7.10509941e-02  2.88594738e-02
  3.07083614e-02 -1.86663382e-02 -5.12038097e-02  8.52937773e-02
  3.42844203e-02  2.87569016e-02 -8.79703686e-02 -6.11637644e-02
  4.51073656e-03 -1.27741313e-02  3.24868923e-03 -5.66558391e-02
  1.86453834e-02  4.39625829e-02 -1.18974606e-02 -1.64264236e-02
 -1.20877917e-03 -9.94225498e-03  4.61422801e-02 -6.81564882e-02
  2.50194892e-02 -1.16732635e-01 -6.66043758e-02  6.26642779e-02
 -3.34539311e-03  1.22795235e-02  7.14182630e-02 -3.64464334e-08
  8.34623876e-04 -1.72364451e-02 -5.54760136e-02 -2.15124749e-02
  8.39087516e-02  6.15651645e-02 -5.75776622e-02 -2.30712295e-02
 -7.80630037e-02  1.76038984e-02  1.32275485e-02  8.75045359e-03
 -4.20828052e-02 -4.11919504e-02  3.25901806e-02 -1.51995846e-04
  4.46134880e-02 -1.31488182e-02 -5.33723682e-02 -9.59795341e-02
  1.62253398e-02 -2.97054965e-02  1.00193755e-03 -4.31446452e-03
 -3.95886973e-03  2.06358470e-02 -2.34350301e-02  4.81489906e-03
 -1.73631590e-02  5.05005382e-03 -3.09758214e-03  6.29318058e-02
  7.13455537e-03 -4.03013229e-02  6.27054721e-02 -5.41460176e-04
  5.44897281e-02 -1.77761521e-02 -2.28597131e-02  3.94841023e-02
 -3.55351679e-02  2.61018015e-02  3.45493630e-02  3.29882046e-03
  6.80479631e-02 -2.68003140e-02 -7.39855394e-02 -5.36515238e-03
  3.04711461e-02  8.33083242e-02 -4.09717206e-03  4.89358343e-02
 -1.15984604e-01 -1.34519273e-02  3.76906805e-02  9.48458761e-02
 -3.25659141e-02 -9.52475518e-02 -8.81863460e-02  3.37526165e-02
  7.86166191e-02  5.71746863e-02 -7.18020797e-02  3.84434238e-02]"
math-32a,"Lecture, three hours; discussion, one hour. Enforced requisite: course 31A with grade of C- or better. Introduction to differential calculus of several variables, vector field theory. P/NP or letter grading.",4.0,"[-9.10520777e-02 -1.23871416e-02  2.69601848e-02 -4.38263305e-02
 -7.35702738e-02 -2.03327946e-02 -3.21850553e-02  2.73118205e-02
 -9.29965079e-02  4.73350994e-02 -5.50397579e-03  1.20902928e-02
 -5.34171052e-02  1.50813283e-02 -1.68124251e-02  5.13837766e-03
 -7.39609227e-02  1.65651012e-02  1.90941673e-02 -3.22686918e-02
 -1.17561985e-02  4.67403680e-02  8.18244368e-02 -1.09020155e-04
 -3.73712890e-02 -2.37945542e-02  6.96691498e-02  6.32769391e-02
 -2.39432082e-02 -4.57589850e-02 -1.20452968e-02  3.68713699e-02
 -2.08259448e-02  2.78855357e-02 -6.48632273e-02  9.97134745e-02
  5.07126376e-02  5.47878584e-03 -5.86089399e-03  1.08489126e-01
 -2.00170302e-03  2.45667901e-02  3.92561257e-02  1.18117398e-02
  1.21076152e-01 -3.35824527e-02 -5.60883954e-02 -9.53710303e-02
  2.81523336e-02 -5.47137521e-02  1.07614975e-02 -2.30244976e-02
 -9.96455327e-02  2.19054893e-02 -5.37418611e-02 -7.14441715e-03
  4.04337123e-02  4.59000431e-02  1.15160318e-02 -4.09653485e-02
 -1.86610688e-02 -4.76644970e-02  2.10902165e-03  6.96502849e-02
  2.73984801e-02 -1.77825727e-02  4.97394502e-02  1.11389436e-01
  4.55241874e-02  7.76650831e-02 -9.66287106e-02  2.17417628e-02
 -8.80428627e-02 -2.27878001e-02 -3.12852114e-02 -4.83721495e-02
 -8.86332244e-03  5.69888242e-02  1.71983168e-02 -4.02485244e-02
 -8.12916271e-03  3.78569327e-02 -1.82602797e-02 -6.66583478e-02
 -6.80169184e-03 -1.87455565e-02 -5.41757308e-02 -6.45075366e-03
  3.20495181e-02  3.69280577e-02  1.41653299e-01 -3.97389568e-02
  5.58299292e-03  4.59545888e-02  5.95169552e-02  2.64526885e-02
 -1.14037115e-02 -5.92807531e-02  4.37477157e-02  1.29603678e-02
  7.26384483e-03 -1.48971304e-01 -7.63019845e-02  8.95367190e-02
 -2.54551172e-02  6.57538511e-03  3.33732255e-02  2.65448075e-02
 -5.95051609e-02 -2.67042015e-02 -9.08943824e-03 -9.04847868e-03
 -7.02481642e-02 -7.39755929e-02 -1.24839656e-02  6.54406324e-02
  9.40986797e-02  1.50457518e-02  8.23825300e-02  2.66132876e-02
 -3.13524716e-02 -1.85167475e-03 -2.49801576e-02 -4.53184731e-02
  1.48563385e-02 -6.16366155e-02 -1.83783025e-02  2.87789247e-33
  2.53230911e-02  1.08573422e-01 -1.54596977e-02  6.63872957e-02
 -7.79834809e-03  1.22866575e-02  2.58052386e-02  6.66615367e-02
 -4.52351980e-02  2.45797560e-02 -9.87918302e-03  3.77912968e-02
 -4.03126627e-02 -2.29720455e-02 -8.22195690e-03 -5.57294860e-02
 -5.08751953e-03 -1.81285851e-02 -9.58240032e-03  8.25189799e-03
  1.04029000e-01 -4.13060375e-02  9.09986161e-03  1.41000487e-02
 -3.86723280e-02 -6.13726152e-05 -1.99198513e-03 -1.27291568e-02
  6.59053847e-02 -1.17877116e-02  7.43549131e-03 -1.54895037e-02
 -4.84458059e-02  5.11743091e-02  3.70600149e-02 -9.42200713e-05
 -7.37230061e-04  2.52606976e-03  2.33475976e-02 -1.20065168e-01
 -1.66067388e-02  1.58374533e-02  3.04504447e-02 -6.46722689e-02
 -5.14169410e-02  1.02426432e-01  1.38309017e-01  3.81689593e-02
  9.12518129e-02 -5.21375127e-02 -1.13597073e-01 -2.29823794e-02
 -6.17210530e-02 -2.87027899e-02 -3.34362127e-02  4.78371195e-02
 -4.02407162e-02 -4.57075657e-04 -6.87356293e-02  8.63542408e-03
  1.04996143e-02  1.06682107e-01  5.41244820e-02 -1.15874738e-01
 -1.04220264e-01 -5.10292538e-02 -1.18938930e-01 -8.86588078e-03
  4.44808714e-02 -1.16591051e-01 -3.28437909e-02  5.69340847e-02
 -2.65452992e-02 -8.94801915e-02  4.69028614e-02  5.66162579e-02
 -6.20829966e-03 -4.78659980e-02  2.26506311e-02 -3.79279479e-02
 -1.16987221e-01  1.74706709e-02  1.28544718e-02  1.51718389e-02
  2.30207331e-02 -4.22486030e-02  8.73009022e-03 -3.47518064e-02
 -7.33709102e-03 -5.12735769e-02 -4.58699763e-02 -3.76974829e-02
  1.97619162e-02 -2.02382915e-02  3.44176367e-02 -6.40839480e-33
 -1.86452698e-02  5.96654639e-02 -2.99139414e-02  5.55688441e-02
  1.71998944e-02  2.52919383e-02 -8.26911554e-02  3.70059647e-02
  7.70732015e-02 -4.81914207e-02 -7.74363726e-02  7.96505213e-02
 -2.82407720e-02  2.29818299e-02 -4.14307900e-02 -2.77910363e-02
 -9.05539170e-02 -2.31617708e-02 -3.27185243e-02 -9.17416997e-03
 -3.54231820e-02  8.48626047e-02 -3.61337140e-02 -4.26731743e-02
 -3.33009697e-02  3.71783273e-03  4.30205874e-02 -2.51879804e-02
  3.81813943e-03  2.86129173e-02  2.63848864e-02 -1.51323061e-03
 -4.93799932e-02  7.41323233e-02 -5.70272505e-02  3.94471511e-02
  6.32612109e-02  4.66612950e-02  1.43075660e-02  1.52046293e-01
  7.72840753e-02 -2.20098868e-02 -1.22194132e-02  1.69900078e-02
  2.50185933e-02 -2.66289506e-02  6.11613579e-02  5.62770143e-02
  2.64065675e-02  3.92782651e-02 -4.46512997e-02 -1.60034318e-02
  3.61069590e-02 -3.12353577e-02 -6.24147244e-02  1.93464593e-03
  3.32610905e-02 -6.91888183e-02  4.66383174e-02 -3.57109830e-02
  3.13976929e-02  1.80998910e-03  1.75896846e-02  6.17723353e-02
 -3.01783253e-02 -7.63922930e-02 -7.78112337e-02 -4.41068737e-03
  4.65084203e-02 -1.95592195e-02 -4.84304205e-02  8.08420628e-02
  1.24781225e-02  2.82170847e-02  9.64301825e-03 -6.35618493e-02
  3.32700536e-02 -2.16471385e-02 -7.02186022e-03 -6.62075775e-03
  9.17331800e-02  4.00137790e-02 -3.12388688e-03  8.24561194e-02
 -1.94558315e-03  5.21680452e-02  5.86985201e-02 -7.77534321e-02
  3.31414267e-02 -2.39525773e-02 -5.34882620e-02  4.30961847e-02
 -4.10102308e-03  5.08378856e-02 -4.53103408e-02 -3.07387005e-08
 -1.65001806e-02 -4.43909205e-02 -4.37560230e-02 -2.93171071e-02
  3.40835191e-02  5.81520572e-02 -7.72238970e-02 -4.05962393e-02
 -3.29174288e-02  8.42596889e-02 -2.76393462e-02 -2.63255760e-02
 -6.47395477e-02 -2.76984256e-02  1.60036571e-02  4.33078930e-02
 -2.21673511e-02  5.74518815e-02 -6.06875308e-02 -6.17204718e-02
  6.32207319e-02 -1.03193959e-02  7.98855256e-03 -1.68100167e-02
  7.71795586e-02 -7.51093999e-02  6.21225163e-02 -5.87784573e-02
  6.60295933e-02 -7.11045880e-03 -3.76518182e-02  5.93796745e-02
 -3.27688791e-02 -6.77238405e-02  6.00014478e-02  1.18209077e-02
  6.95341900e-02 -4.22342904e-02 -1.66361616e-03  1.12511702e-01
 -4.52358387e-02 -2.19772966e-03  2.89662890e-02  3.07941437e-02
  8.83190408e-02  8.80094022e-02 -1.01954259e-01 -1.33767156e-02
 -2.51556821e-02  2.42318660e-02 -3.03053879e-03 -2.65631713e-02
 -9.67137292e-02  6.38056546e-02  3.60637419e-02  3.20421942e-02
 -1.19010303e-02 -4.86124493e-02 -5.33724278e-02 -7.16309547e-02
 -3.09453886e-02  5.10735922e-02 -6.63333014e-02  1.53359463e-02]"
