category,course_name,embedding
required_courses,MATH 31A,"[ 1.87673944e-03  4.86307703e-02 -4.97913063e-02  1.48515590e-02
 -1.33398578e-01 -3.34058069e-02  6.09481186e-02  2.21779253e-02
 -2.18800791e-02  7.33510330e-02 -2.88835987e-02 -9.07688439e-02
  2.12970364e-04  1.90454274e-02 -1.17543964e-02  2.14207377e-02
 -6.29771426e-02 -1.56384911e-02 -6.00000694e-02 -4.06330004e-02
 -3.17523107e-02 -4.10841964e-02 -3.28761479e-03  9.09572020e-02
  2.74666548e-02  4.06351276e-02  4.89730202e-03 -2.87103653e-02
  2.08562091e-02 -7.28547424e-02 -4.30394039e-02  1.97231621e-02
  1.26274213e-01 -3.90232578e-02 -2.90316772e-02 -7.56060407e-02
 -6.44937456e-02 -3.26881595e-02  5.13517298e-02  7.47641772e-02
 -3.84184606e-02 -8.48815888e-02  2.18612086e-02  2.21424419e-02
 -4.70337793e-02 -2.82265712e-02 -5.03273420e-02  8.91185850e-02
  3.68360467e-02  6.68301955e-02 -5.65858111e-02  4.47339863e-02
 -1.83073074e-01  4.14089225e-02  4.22739498e-02  2.59223320e-02
 -4.23444696e-02  4.81684767e-02  6.19508885e-02  3.35577391e-02
  2.34609246e-02 -2.62275222e-03  3.14445943e-02  2.63431953e-04
  9.56299007e-02 -6.52012005e-02  7.03456998e-02 -6.85582459e-02
 -3.09414770e-02 -2.71167420e-03  1.94378663e-02  1.74813550e-02
  4.77779768e-02 -3.94156352e-02  1.18743628e-01 -5.67764826e-02
 -4.02010158e-02 -4.64778505e-02  8.26589391e-03 -3.17701437e-02
 -5.78972250e-02 -5.14273383e-02  1.63320284e-02  1.79515984e-02
  5.95780611e-02 -1.16169984e-02  9.04093869e-03  5.48982844e-02
  7.62259141e-02 -3.47928815e-02 -5.60192484e-03  9.35578626e-03
 -3.95738706e-02 -3.55254021e-03  3.63803953e-02  2.90840305e-02
  2.39850301e-02 -2.20293123e-02 -2.02920996e-02  1.25178859e-01
  1.25195058e-02  1.86419524e-02 -5.04707545e-02  4.18077298e-02
 -4.43674661e-02  1.39584839e-02  9.95446518e-02  2.80427691e-02
 -4.74192575e-03  5.70405647e-02 -3.58663760e-02 -8.02255422e-02
 -3.63713317e-02 -1.72550268e-02  3.30197699e-02  2.30490621e-02
  2.76066046e-02 -3.16259451e-03  4.46724035e-02 -5.95476776e-02
  1.30794924e-02  1.63280014e-02  3.18302140e-02 -4.33739573e-02
 -4.50170226e-02 -9.11902450e-03 -2.59967912e-02 -1.00647828e-33
 -2.82475688e-02  4.28350037e-03 -1.81961171e-02  7.48292208e-02
 -1.59945227e-02  2.70125214e-02 -1.91612635e-02  1.94099583e-02
  4.03017290e-02  3.87421809e-02 -4.84833047e-02  6.99988157e-02
  9.83326808e-02 -7.48440474e-02  1.01726942e-01  2.50862502e-02
  1.96645427e-02  2.64089331e-02 -4.66387980e-02 -3.66657898e-02
  1.25975218e-02 -4.04286645e-02 -5.50730042e-02  2.33207606e-02
  3.70751843e-02 -9.11701564e-03  2.95166485e-02 -1.11346170e-02
  1.07220016e-01  3.94050516e-02 -3.17808450e-03 -7.72845233e-03
 -3.64148319e-02 -4.23685052e-02  2.01367326e-02 -8.99150819e-02
  4.93802056e-02  2.00933823e-03  3.32205892e-02 -1.41821122e-02
 -5.81615642e-02  4.05785665e-02  2.34941021e-03 -5.39739281e-02
 -2.81742588e-03  1.31034944e-02  8.98502469e-02  2.24560350e-02
  8.38687941e-02  2.61307489e-02 -4.10494581e-02 -1.48904044e-02
 -5.92554472e-02 -2.25298554e-02  1.98399816e-02 -2.25934185e-04
 -3.44558358e-02  2.79858708e-02 -4.15164158e-02  2.98177227e-02
  1.07260078e-01  4.71773110e-02  1.10808305e-01 -4.70357426e-02
 -7.14603141e-02 -1.08618857e-02 -1.12783186e-01 -7.26184202e-03
  6.01196811e-02  5.07679582e-02 -7.28069991e-02 -2.51799561e-02
  3.81841417e-03  1.97696146e-02  1.67009830e-02 -1.36810422e-01
  6.68230280e-02 -3.15723158e-02 -1.63434613e-02  6.26822468e-03
  3.22495331e-03  8.30312818e-03  4.03793119e-02 -1.80073772e-02
 -1.63973756e-02  1.00578712e-02 -5.44154048e-02 -4.92090136e-02
  5.03530651e-02 -3.06619555e-02 -1.67238712e-02 -9.53905508e-02
  1.18573785e-01  2.11437270e-02  2.63599475e-04  1.40652456e-34
 -7.64312074e-02  6.74571171e-02 -9.06116962e-02  1.29151428e-02
 -2.15066038e-02 -2.43855435e-02  4.63557951e-02  5.11900373e-02
  1.06800489e-01  1.62649117e-02 -7.56322639e-04  9.09080543e-03
  5.03066443e-02  8.10214132e-03 -2.07297243e-02 -7.69860949e-03
 -7.04104360e-03  1.87676474e-02 -5.30811027e-02 -5.17040212e-03
  1.57846208e-03  3.17723788e-02  3.34180072e-02 -1.40840570e-02
 -2.00889483e-02  4.70250919e-02 -2.46473458e-02 -3.47550660e-02
  2.27524154e-02 -1.25188474e-02 -1.53531190e-02 -7.77354389e-02
 -2.47620489e-03  9.38195642e-03 -1.19855039e-01 -6.39065057e-02
  4.79358472e-02 -5.89623302e-02 -4.84295227e-02 -2.49031410e-02
  9.25743133e-02 -6.57465085e-02  8.85166228e-02  1.56591102e-01
  1.71149578e-02 -1.19831869e-02  1.09039120e-01  6.13426231e-02
 -1.11691896e-02  8.21056217e-03 -5.14574982e-02 -1.10541686e-01
 -1.16903731e-03  7.77721405e-04  3.59472595e-02  2.12890208e-02
 -1.02717346e-02  5.74957393e-02 -3.39215286e-02  3.56851853e-02
  8.06044340e-02  1.07370123e-01  5.47452010e-02  2.70413607e-02
 -3.99454162e-02 -5.05779758e-02  1.20794661e-02  2.69640330e-02
 -3.13418470e-02  6.43205941e-02  1.32411523e-02  5.27407080e-02
 -1.23635367e-01  5.31146005e-02 -3.65284458e-02 -7.18132704e-02
 -9.05502122e-03  6.80937320e-02  6.58675358e-02 -3.36081758e-02
 -3.19520310e-02  6.75431117e-02 -1.38961710e-02 -5.22405580e-02
 -7.74677191e-03 -4.54083271e-02  7.92395845e-02  3.17597277e-02
  2.54403189e-04  1.30516626e-02 -1.29225962e-02 -5.69992838e-03
 -2.66356394e-02 -4.06004510e-05 -4.76586353e-03 -1.38501965e-08
  3.40701491e-02  5.08667082e-02 -8.28065127e-02 -5.71950451e-02
  2.86930595e-02  1.41140111e-02 -2.92068627e-02  1.35473041e-02
 -1.42814144e-02 -1.85135026e-02  8.50749463e-02  5.56529723e-02
 -4.53882013e-03  1.20669700e-01 -2.84694857e-03  1.33380089e-02
  4.73885499e-02  5.11131668e-03 -6.80955946e-02 -7.89980143e-02
  5.06772846e-02 -1.95707027e-02  6.25305101e-02  1.19937835e-02
 -6.40220270e-02  5.43950349e-02 -3.32731940e-02  1.06479429e-01
 -3.82248461e-02 -1.03858914e-02  1.06666738e-03  2.52060015e-02
 -3.28463706e-04 -8.75839069e-02 -4.22467478e-02  4.78565879e-02
  4.00848538e-02  5.78191355e-02 -6.06163517e-02 -9.91820358e-03
  7.97778554e-03 -9.12600756e-02 -3.46867703e-02 -3.51648368e-02
  1.05922949e-02 -1.72570664e-02 -5.42264767e-02 -3.61416861e-02
 -1.00140490e-01 -2.28623543e-02 -9.85903293e-02  2.76235659e-02
  1.07824216e-02  2.59935837e-02  7.33105987e-02 -9.18777585e-02
 -2.27673147e-02 -3.86214480e-02 -7.50480145e-02  2.82283425e-02
  6.54239506e-02 -5.51957600e-02  2.53312732e-03 -2.70154867e-02]"
required_courses,MATH 31B,"[ 1.58085749e-02  4.06758003e-02 -5.71142435e-02  2.29676962e-02
 -1.09010987e-01 -5.73871136e-02  5.69314547e-02  3.24659608e-02
 -1.71614811e-02  3.89603972e-02 -4.87699881e-02 -1.03728384e-01
  2.38006618e-02  7.32889213e-03 -1.69784054e-02  2.84614023e-02
 -6.10526986e-02 -4.47882079e-02 -6.22237995e-02 -2.46425066e-02
 -6.31465837e-02 -5.85742854e-02 -3.53166424e-02  6.37689382e-02
  2.40488406e-02  3.98946628e-02 -6.77759573e-03 -3.90489027e-02
  1.27899526e-02 -9.72644985e-02 -2.92414725e-02  1.47052258e-02
  1.32892266e-01 -4.44621332e-02 -9.95846000e-03 -9.70541686e-02
 -3.22636813e-02 -2.78796237e-02  4.85312417e-02  5.47793992e-02
 -3.03465519e-02 -8.62608850e-02  1.41606256e-02  6.05902895e-02
 -4.46391925e-02  1.46775655e-02 -2.19175052e-02  7.78283700e-02
  1.93853825e-02  4.37623747e-02 -8.49990472e-02  1.88764241e-02
 -1.82606474e-01  7.49289542e-02  5.27817495e-02  3.76604311e-02
 -5.89719824e-02  4.99206185e-02  5.30402064e-02 -8.38739856e-04
  3.37390229e-03  1.14046186e-02  3.10783591e-02 -1.50269549e-02
  9.58477631e-02 -8.90568271e-03  4.83505651e-02 -5.35282791e-02
 -7.01647531e-03 -1.31282676e-02  1.79001763e-02  1.56217599e-02
  4.02093604e-02 -3.51109952e-02  1.00606821e-01 -4.97354791e-02
 -2.12451182e-02 -1.50865493e-02  3.07065509e-02 -3.96081507e-02
 -1.05564013e-01 -7.31807798e-02  3.38815129e-03  2.11072639e-02
  4.59112003e-02 -4.72907647e-02  1.67956054e-02  6.09143078e-02
  4.55974787e-02 -3.42551209e-02  2.05661841e-02  1.55770434e-02
 -2.31308378e-02 -2.12478265e-03 -1.63554605e-02  1.53946932e-02
  3.71318050e-02  9.95378941e-04 -2.10472266e-03  1.27959520e-01
  6.09272951e-03  3.49921472e-02 -5.55476062e-02  4.76366431e-02
 -3.21859494e-02 -9.01356805e-03  1.03810497e-01  2.60218065e-02
  2.79267542e-02  4.36560251e-02 -5.60521567e-03 -7.08341151e-02
 -5.71073778e-02  1.36050011e-03  4.73353975e-02  3.23543046e-03
  1.07973022e-02  1.19311791e-02  3.68199348e-02 -6.20452836e-02
  4.66690166e-03  4.55341339e-02  1.93977468e-02 -5.22655994e-02
 -1.10763185e-01 -4.84108133e-03 -2.34865826e-02 -7.53164210e-34
 -5.16526327e-02 -1.96881052e-02  1.15729554e-03  9.88435894e-02
 -3.13068591e-02  3.75559628e-02 -8.24767165e-03  1.50758978e-02
  3.83478925e-02  5.52222505e-02 -3.39095108e-02  2.75910497e-02
  1.03450485e-01 -4.78700399e-02  9.72516835e-02 -3.83684644e-03
 -7.23771006e-03  4.51870728e-03 -6.62747622e-02 -1.85123179e-02
 -1.21235047e-02 -4.03164141e-02 -6.16283305e-02  1.51621848e-02
  2.47980207e-02 -5.52006215e-02  2.59248558e-02  2.24247389e-03
  1.06636390e-01  4.12736796e-02  7.36591592e-03 -2.53204685e-02
 -3.14129628e-02 -2.64610201e-02  2.27976330e-02 -9.09615755e-02
  3.83004583e-02 -1.06914779e-02  3.01785413e-02 -3.49403881e-02
 -3.66921052e-02  1.68135073e-02 -3.76283936e-02 -4.74310331e-02
  2.49630562e-03  1.76688936e-02  8.53599459e-02  1.69665199e-02
  6.66892007e-02  7.99280684e-03 -4.93678674e-02 -1.49268042e-02
 -4.55584861e-02  2.23092735e-03  4.98546623e-02  9.49253421e-03
 -9.19787737e-04  1.21434648e-02 -5.34542650e-02  4.21000011e-02
  1.40816331e-01  6.63271174e-02  1.17389180e-01 -2.77139470e-02
 -6.35042638e-02  1.67359337e-02 -9.29478705e-02 -1.57719813e-02
  3.01745739e-02  4.32855077e-02 -8.28003660e-02 -3.92779931e-02
  5.43899350e-02 -1.84775924e-03  1.74377169e-02 -1.21747047e-01
  5.91340177e-02 -3.47265825e-02 -1.43373488e-02  3.74773070e-02
  1.47332642e-02 -3.85436602e-03  4.55942862e-02 -6.66188588e-03
 -1.56355537e-02  2.31633596e-02 -2.58981176e-02 -7.37585276e-02
  5.55207171e-02 -2.91337799e-02 -3.53623889e-02 -9.30388942e-02
  8.74392018e-02  4.01696377e-02 -7.06489256e-04  6.40147433e-36
 -5.67370392e-02  6.23683706e-02 -9.82035547e-02  2.54158806e-02
 -4.45644259e-02 -3.41461785e-02  5.85201643e-02  1.91258714e-02
  9.51005891e-02  5.57255335e-02 -7.75255263e-03 -1.82977524e-02
  5.28848842e-02  8.87355115e-03 -4.28632200e-02 -1.44900456e-02
 -1.54289035e-02  6.20277459e-03 -5.91463558e-02  9.21353884e-03
 -2.06083842e-02  3.78059186e-02  3.31296101e-02 -4.97729983e-03
 -2.89541930e-02  7.78201371e-02 -1.01717571e-02 -3.09115164e-02
  3.30918767e-02 -2.15260894e-03 -2.10465677e-02 -7.03165978e-02
  1.33312661e-02 -3.71892899e-02 -9.81945544e-02 -3.60808931e-02
  4.02203090e-02 -5.78698739e-02 -3.21549736e-02 -5.89656681e-02
  7.15944991e-02 -7.44618773e-02  6.26206025e-02  1.63217187e-01
  3.05004828e-02  1.89824402e-03  8.74345526e-02  5.73416129e-02
  7.29259243e-03  1.50262183e-02 -6.06491454e-02 -6.86757267e-02
 -1.88386403e-02 -3.19464179e-03  1.06182676e-02  1.61623303e-02
 -4.37471792e-02  4.75536995e-02  1.93619565e-03  3.92833687e-02
  5.28684296e-02  1.20866306e-01  7.75671527e-02  1.95006747e-02
 -4.26353961e-02 -4.50893603e-02  2.39832290e-02  6.72719777e-02
 -3.33950445e-02  5.76253422e-02  3.18859555e-02  8.98518115e-02
 -1.08980134e-01  6.21543303e-02 -3.38350013e-02 -3.42129134e-02
  1.49719696e-02  8.03810284e-02  5.01793548e-02  2.23630164e-02
 -1.88006982e-02  8.30234364e-02 -1.05060814e-02 -6.10280223e-02
 -3.69717479e-02 -4.15438525e-02  6.20082840e-02  3.32655571e-02
  2.71145487e-03 -1.44243632e-02 -3.88797559e-02 -8.54540337e-03
 -4.10163961e-02 -3.15215881e-03  5.07762004e-03 -1.44434225e-08
  2.58011427e-02  7.60152563e-02 -6.33848906e-02 -3.74790356e-02
  3.24639305e-02  2.01408770e-02 -1.67655163e-02  4.21958901e-02
 -8.55634455e-03 -7.93979596e-03  5.97496182e-02  4.48649451e-02
 -1.70356985e-02  1.03652485e-01 -9.10681766e-03  2.63161138e-02
  4.61808965e-03 -3.64635997e-02 -4.93083745e-02 -6.57548085e-02
  3.17450538e-02 -8.28831550e-03  9.55855697e-02  1.20120719e-02
 -4.99308258e-02  3.57994363e-02 -9.46094841e-03  1.35865539e-01
 -3.46397161e-02 -3.71697135e-02  1.24223866e-02  2.38776337e-02
 -1.06274933e-02 -8.29141513e-02  1.30920382e-02  5.71907535e-02
  1.17649566e-02  6.03735372e-02 -4.79725301e-02  3.41073722e-02
 -1.24271968e-02 -9.90119576e-02 -2.62870826e-02 -3.72097827e-02
  5.01685170e-03 -3.88142690e-02 -7.78230801e-02 -2.38836221e-02
 -1.04669124e-01 -2.98177581e-02 -9.94732976e-02  6.32715076e-02
  1.90390777e-02  2.79009677e-02  5.75357787e-02 -8.07616785e-02
 -2.87285447e-02 -2.44609080e-02 -8.64601582e-02  6.81901723e-02
  5.31884804e-02 -7.60436803e-02 -8.10479000e-03 -4.06017154e-02]"
required_courses,MATH 32A,"[ 5.08395582e-02  6.74931034e-02 -7.65467137e-02  1.26989931e-02
 -1.53246984e-01 -3.78481634e-02  2.75986679e-02  2.48760879e-02
 -1.09301638e-02  3.55326235e-02 -7.91027956e-03 -8.68852586e-02
  1.67532489e-02  3.56071070e-02 -1.97742018e-03  3.51907872e-02
 -8.66567865e-02 -1.45549849e-02 -1.03178784e-01 -3.58010717e-02
  2.13956670e-03 -4.50435877e-02 -1.50273582e-02  7.56793246e-02
  5.37123866e-02  3.96351144e-02  4.12169145e-03 -2.31121741e-02
  7.74056166e-02 -8.29955637e-02 -5.69240935e-02  1.50862075e-02
  1.52890891e-01 -3.17126215e-02 -2.80616991e-02 -6.07296862e-02
 -6.09750338e-02 -2.07219291e-02  4.08446454e-02  8.86447206e-02
 -5.07235229e-02 -8.21397454e-02  3.99302393e-02  3.56216207e-02
 -3.21020186e-02  1.44155556e-03 -1.87999383e-02  7.33904094e-02
  6.21044971e-02  5.10037169e-02 -2.75803301e-02  7.69164041e-02
 -1.84136957e-01  4.59634550e-02  5.03717177e-02  2.84284875e-02
 -3.95119227e-02  7.21669272e-02  4.53192703e-02  1.98562797e-02
  1.31434854e-03  6.59730844e-03  2.72211973e-02  1.66725455e-04
  9.21307951e-02 -6.47332743e-02  2.48020701e-02 -5.29323593e-02
 -3.22306454e-02  1.21895233e-02 -2.10559424e-02  1.61921661e-02
  1.89851597e-02 -5.98663883e-03  1.03181906e-01 -6.15048371e-02
 -3.24548706e-02 -3.87280658e-02  3.16881761e-02 -1.02556292e-02
 -4.54748198e-02 -9.22000185e-02 -2.01881980e-03  2.85310727e-02
  8.52840468e-02 -3.54637541e-02  9.98575706e-03  4.02707011e-02
  8.87523443e-02 -2.59034596e-02 -9.80183948e-03  1.67630427e-03
 -2.87841670e-02 -2.40241829e-02  6.07074983e-02  3.44709605e-02
  4.51138951e-02 -5.45697808e-02 -1.08768642e-02  1.32895887e-01
  1.52828563e-02 -1.69783700e-02 -6.43390194e-02  3.28553580e-02
 -5.17076254e-02 -4.34526103e-03  9.55610797e-02  6.21270388e-02
 -1.31886732e-02  4.40435000e-02 -1.26698548e-02 -6.69584200e-02
 -2.40443852e-02 -1.83667745e-02  6.62593096e-02  1.75536366e-03
  1.74511764e-02 -2.28659231e-02  1.49957268e-02 -3.72356027e-02
 -1.31254680e-02  1.89383700e-02  3.28686945e-02 -1.91837214e-02
 -2.98674759e-02 -2.63698790e-02 -4.12591249e-02 -1.14405300e-33
 -4.34874855e-02  2.72652786e-02 -1.99054480e-02  4.96232100e-02
  1.13692106e-04  1.56086301e-02 -2.30935067e-02  2.45986171e-02
  2.59979535e-02  8.38179588e-02 -4.77827936e-02  6.08229637e-02
  9.53652561e-02 -2.96074003e-02  1.18308157e-01  1.33695845e-02
  3.34576517e-02  1.12063624e-02 -6.92303181e-02 -3.67603935e-02
 -2.48388643e-03 -1.35950288e-02 -2.92774588e-02  2.24428456e-02
  2.07829867e-02  3.05476524e-02  4.70460579e-02 -2.29493789e-02
  9.28971469e-02  3.15882079e-02  3.42034473e-04 -5.98009769e-03
 -8.34781080e-02 -5.12277484e-02  2.93527376e-02 -6.82251677e-02
  3.73987518e-02 -7.03525776e-03  6.03848770e-02 -2.89686099e-02
 -4.90900651e-02  1.77948177e-02  3.19063663e-02 -5.68837225e-02
 -1.01439310e-02  2.66884826e-02  8.84860754e-02  3.87822874e-02
  1.00283064e-01  4.61025834e-02 -2.34677903e-02 -1.36946887e-02
 -7.27338642e-02 -1.22709693e-02  2.78094653e-02 -2.10394617e-02
 -5.79284132e-02  4.68373597e-02 -2.83853319e-02  6.27461970e-02
  9.21181440e-02  6.53859600e-02  1.14150092e-01 -3.12395189e-02
 -7.54693449e-02  7.16015045e-03 -1.48920178e-01 -3.45939286e-02
  4.06731516e-02  3.40571515e-02 -6.42058253e-02 -2.63724141e-02
  2.92891730e-02  2.65786927e-02 -8.23367015e-03 -1.35525137e-01
  3.07176672e-02 -2.56919432e-02 -1.49144223e-02 -1.73941925e-02
 -2.60657594e-02  8.83472804e-03  2.44275648e-02 -3.99163216e-02
 -1.00495331e-02  3.54990043e-04 -4.22352031e-02 -8.12312961e-02
  4.58597653e-02 -1.11648999e-02 -3.77539881e-02 -7.47201443e-02
  9.48610753e-02  4.21571871e-03 -8.24728049e-03 -1.81095741e-34
 -7.46438056e-02  6.83377609e-02 -6.73252344e-02 -4.82062530e-03
 -1.77728832e-02 -1.82808395e-02  2.68903170e-02  1.84965637e-02
  6.63325116e-02  5.93505381e-03 -5.86231053e-03  1.47023452e-02
  4.55886908e-02  2.56674574e-03 -3.25139873e-02 -1.07485522e-02
 -3.12276911e-02 -3.56208123e-02 -3.54032218e-02 -9.48690530e-03
 -3.00813355e-02  3.70575413e-02  4.87328134e-02  1.29811382e-02
 -1.02465181e-02  1.05634443e-02  3.41501622e-03 -3.92231084e-02
  9.33701918e-03 -1.69246159e-02 -5.96237695e-03 -7.05978945e-02
  7.64918863e-04  2.06359290e-02 -1.27755329e-01 -8.11339319e-02
  8.05419609e-02 -4.47113067e-02 -2.24032532e-02 -3.71806808e-02
  9.16057304e-02 -9.56476852e-02  8.05750713e-02  1.49674743e-01
  2.87731923e-02  1.40251853e-02  1.07954614e-01  2.54378840e-02
  7.61213945e-03  1.66964978e-02 -3.79733220e-02 -1.25516236e-01
  1.11707905e-02  3.90451081e-04  3.01910732e-02  1.28257349e-02
 -4.20314595e-02  2.17493810e-02 -2.21013930e-02  2.18188651e-02
  6.81461990e-02  5.66225201e-02  4.40279692e-02  4.11315560e-02
 -4.02377099e-02 -3.28365266e-02 -5.87749016e-03  2.71850843e-02
 -5.81593215e-02  6.18836619e-02  2.63031423e-02  5.21179996e-02
 -1.06625192e-01  4.76429760e-02 -4.93088588e-02 -6.78613260e-02
 -1.43543566e-02  6.78924546e-02  7.79511780e-02 -2.55295392e-02
 -3.96055132e-02  3.83597054e-02 -1.49580287e-02 -3.73364724e-02
 -4.72792648e-02 -2.38189939e-02  8.89519528e-02  5.51284440e-02
 -5.13629895e-03  2.32859217e-02 -3.30887958e-02  3.63387018e-02
  7.79479509e-03 -6.60270825e-03 -1.24708386e-02 -1.44679939e-08
  7.92086218e-03  5.93479089e-02 -5.98141775e-02 -8.57050568e-02
  1.23930220e-02  3.70391905e-02 -3.86186130e-02  2.34553833e-02
 -2.00210977e-02 -2.73883436e-02  6.78790063e-02  5.32605648e-02
 -1.61950644e-02  7.13277757e-02  7.27188028e-03  2.50419951e-03
  4.60643619e-02 -7.33036362e-03 -6.26267120e-02 -6.86484054e-02
  5.86250313e-02 -3.31655182e-02  6.86404705e-02  3.41869444e-02
 -4.77587618e-02  5.05299754e-02 -3.62655707e-02  1.11937493e-01
 -1.45517103e-02  6.56998297e-03  1.34391580e-02  4.70006131e-02
 -1.24290427e-02 -7.49327168e-02 -4.14342061e-02  3.39555694e-03
  5.53788282e-02  5.59439994e-02 -3.94757763e-02  6.96966145e-03
 -2.80348063e-02 -1.05685353e-01 -4.45431322e-02 -3.21887769e-02
  2.51632314e-02  2.50902940e-02 -3.78733352e-02 -6.68650866e-02
 -7.99383372e-02 -1.56038720e-02 -6.65204972e-02  4.51958515e-02
  4.26889351e-03  5.20295240e-02  4.95492071e-02 -7.96002671e-02
 -3.73233408e-02 -3.29458974e-02 -7.60535449e-02  3.85428183e-02
  6.59540519e-02 -1.47328563e-02 -7.06504099e-03 -4.42346446e-02]"
